fpr,tpr,threshold
0.0520367318106899,0.4678111587982833,0.49820676
0.0520367318106899,0.4688841201716738,0.49678275
0.05321403343536614,0.4688841201716738,0.48971304
0.05321403343536614,0.47103004291845496,0.48723704
0.05368495408523664,0.47103004291845496,0.48262796
0.05368495408523664,0.47317596566523606,0.48191768
0.05392041441017189,0.47317596566523606,0.48022783
0.05392041441017189,0.4742489270386266,0.47967076
0.05486225570991288,0.4742489270386266,0.47317183
0.05486225570991288,0.47746781115879827,0.4715844
0.055333176359783375,0.47746781115879827,0.46805224
0.055333176359783375,0.47854077253218885,0.4608896
0.056039557334589124,0.47854077253218885,0.45557606
0.056039557334589124,0.48068669527896996,0.45285162
0.05627501765952437,0.48068669527896996,0.45061696
0.05627501765952437,0.48175965665236054,0.45019376
0.05674593830939487,0.48175965665236054,0.4489933
0.05674593830939487,0.48283261802575106,0.44783047
0.05698139863433012,0.48283261802575106,0.44548354
0.05698139863433012,0.48390557939914164,0.44247076
0.05745231928420061,0.48390557939914164,0.44199622
0.05745231928420061,0.49356223175965663,0.43448845
0.058629620908876856,0.49356223175965663,0.4282845
0.058629620908876856,0.4957081545064378,0.42655516
0.05910054155874735,0.4957081545064378,0.42342916
0.05910054155874735,0.5,0.41861743
0.0593360018836826,0.5,0.41630894
0.0593360018836826,0.5010729613733905,0.41269383
0.06004238285848835,0.5010729613733905,0.40697148
0.06004238285848835,0.5021459227467812,0.40486866
0.06027784318342359,0.5021459227467812,0.4042902
0.06027784318342359,0.5032188841201717,0.40160704
0.06074876383329409,0.5032188841201717,0.40063778
0.06074876383329409,0.5042918454935622,0.3979505
0.06145514480809983,0.5042918454935622,0.39580536
0.06145514480809983,0.5053648068669528,0.39351618
0.06192606545797033,0.5053648068669528,0.39212346
0.06192606545797033,0.5075107296137339,0.391361
0.06263244643277607,0.5075107296137339,0.38901803
0.06263244643277607,0.5085836909871244,0.38788468
0.06333882740758182,0.5085836909871244,0.38335833
0.06333882740758182,0.509656652360515,0.38263065
0.06451612903225806,0.509656652360515,0.3750907
0.06451612903225806,0.5118025751072961,0.3747506
0.0661643513068048,0.5118025751072961,0.36623418
0.0661643513068048,0.5128755364806867,0.3661138
0.06898987520602778,0.5128755364806867,0.35230398
0.06898987520602778,0.5150214592274678,0.3505251
0.06993171650576878,0.5150214592274678,0.34564194
0.06993171650576878,0.5160944206008584,0.34416622
0.07016717683070403,0.5160944206008584,0.34312943
0.07016717683070403,0.5171673819742489,0.34219036
0.07040263715563927,0.5171673819742489,0.34151796
